ProductID,Name,Platform,PlatformID,Year,Genre,GenreID,Publisher,PublisherID,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
10995,JASF: Jane's Advanced Strike Fighters,X360,10994,2011,Simulation,10994,Deep Silver,10994,0.06,0.02,0,0.01,0.09
10996,Beaterator,PSP,10995,2009,Misc,10995,Take-Two Interactive,10995,0.06,0.02,0,0.02,0.09
10997,Skies of Arcadia,DC,10996,2000,Role-Playing,10996,Sega,10996,0,0,0.09,0,0.09
10998,NASCAR: Dirt to Daytona,GC,10997,2002,Racing,10997,Infogrames,10997,0.07,0.02,0,0,0.09
10999,Demon Chaos,PS2,10998,N/A,Action,10998,Konami Digital Entertainment,10998,0,0,0.09,0,0.09
11000,Challenge Me: Brain Puzzles 2,DS,10999,2010,Puzzle,10999,O-Games,10999,0.05,0.04,0,0.01,0.09
11001,Cake Mania: Main Street,DS,11000,2011,Simulation,11000,Majesco Entertainment,11000,0.09,0,0,0.01,0.09
11002,Road Trip,PS2,11001,2002,Racing,11001,Play It,11001,0.04,0.03,0,0.01,0.09
11003,Blood of Bahamut,DS,11002,2009,Role-Playing,11002,Square Enix,11002,0,0,0.09,0,0.09
11004,Damnation,PS3,11003,2009,Shooter,11003,Codemasters,11003,0.07,0.01,0,0.01,0.09
11005,DaGeDar,DS,11004,2011,Action,11004,GameMill Entertainment,11004,0.09,0,0,0.01,0.09
11006,Quiz Magic Academy DS: Futatsu no Jikuu Koku,DS,11005,2010,Misc,11005,Konami Digital Entertainment,11005,0,0,0.09,0,0.09
11007,Lilie no Atelier: Salburg no Renkinjutsushi 3,PS2,11006,2001,Role-Playing,11006,Gust,11006,0,0,0.09,0,0.09
11008,Supremacy MMA,PSV,11007,2012,Fighting,11007,505 Games,11007,0.02,0.05,0,0.02,0.09
11009,Top Gun: Firestorm Advance,GBA,11008,2002,Shooter,11008,Titus,11008,0.07,0.02,0,0,0.09
11010,Justice League Heroes,DS,11009,2006,Role-Playing,11009,Eidos Interactive,11009,0.08,0,0,0.01,0.09
11011,Project Eden,PS2,11010,2001,Action,11010,Eidos Interactive,11010,0.04,0.03,0,0.01,0.09
11012,Disney Art Academy,3DS,11011,2016,Action,11011,Nintendo,11011,0.01,0.01,0.07,0,0.09
11013,Pipe Mania,DS,11012,2008,Puzzle,11012,Empire Interactive,11012,0.08,0.01,0,0.01,0.09
11014,NERF N-Strike: Double Blast Bundle,Wii,11013,2010,Shooter,11013,Electronic Arts,11013,0.09,0,0,0,0.09
11015,Space Chimps,Wii,11014,2008,Platform,11014,Brash Entertainment,11014,0.08,0,0,0.01,0.09
11016,Sega Casino,DS,11015,2005,Misc,11015,Sega,11015,0.08,0,0,0.01,0.09
11017,Ben 10 Galactic Racing,PS3,11016,2011,Racing,11016,D3Publisher,11016,0.06,0.02,0,0.01,0.09
11018,Ghosthunter,PS2,11017,2003,Action,11017,Sony Computer Entertainment,11017,0.04,0.03,0,0.01,0.09
11019,Junior Mystery Quest,DS,11018,2011,Puzzle,11018,GSP,11018,0.07,0.01,0,0.01,0.09
11020,Obscure: The Aftermath,PSP,11019,2009,Action,11019,Playlogic Game Factory,11019,0.05,0.03,0,0.02,0.09
11021,Family GameShow,Wii,11020,2009,Misc,11020,Zushi Games,11020,0.08,0,0,0.01,0.09
11022,Great Party Games,Wii,11021,2010,Misc,11021,O-Games,11021,0,0.08,0,0.01,0.09
11023,Seven: Molmorth no Kiheitai,PS2,11022,2000,Action,11022,Namco Bandai Games,11022,0,0,0.09,0,0.09
11024,Doraemon: Nobita to Midori no Kyojinden DS,DS,11023,2008,Platform,11023,Sega,11023,0,0,0.09,0,0.09
11025,Jimmie Johnson's Anything With an Engine,X360,11024,2011,Racing,11024,Konami Digital Entertainment,11024,0.08,0,0,0.01,0.09
11026,Hello Kitty's Cube Frenzy,PS,11025,1998,Puzzle,11025,Culture Publishers,11025,0.05,0.03,0,0.01,0.09
11027,Are You Smarter Than a 5th Grader? Back to School,DS,11026,2010,Misc,11026,THQ,11026,0.08,0,0,0.01,0.09
11028,Spectral Force Genesis,DS,11027,2008,Role-Playing,11027,Nobilis,11027,0.08,0,0.01,0.01,0.09
11029,Jikkyou Powerful Pro Yakyuu 9 Ketteiban,PS2,11028,2002,Sports,11028,Konami Digital Entertainment,11028,0,0,0.09,0,0.09
11030,Agatha Christie: Evil Under the Sun,Wii,11029,2008,Adventure,11029,The Adventure Company,11029,0.07,0.02,0,0.01,0.09
11031,World Championship Games: A Track & Field Event,DS,11030,2008,Sports,11030,Ghostlight,11030,0.08,0,0,0.01,0.09
11032,Astro Boy: Omega Factor,GBA,11031,2003,Action,11031,THQ,11031,0.06,0.02,0,0,0.09
11033,Karaoke Joysound Wii Super DX: Hitori de Minna de Utai Houdai!,Wii,11032,2010,Misc,11032,Hudson Soft,11032,0,0,0.09,0,0.09
11034,Fullmetal Alchemist: Dual Sympathy,DS,11033,2005,Role-Playing,11033,Empire Interactive,11033,0.05,0,0.04,0,0.09
11035,Cardfight!! Vanguard: Ride to Victory,3DS,11034,2013,Misc,11034,FuRyu,11034,0,0,0.09,0,0.09
11036,Last Rebellion,PS3,11035,2010,Role-Playing,11035,Nippon Ichi Software,11035,0.06,0.01,0.01,0.01,0.09
11037,How to Train Your Dragon 2,WiiU,11036,2014,Adventure,11036,Little Orbit,11036,0.04,0.05,0,0.01,0.09
11038,Quantum Theory,X360,11037,2010,Shooter,11037,Tecmo Koei,11037,0.06,0.02,0,0.01,0.09
11039,Jikkyou Powerful Pro Yakyuu Portable 2,PSP,11038,2007,Sports,11038,Konami Digital Entertainment,11038,0,0,0.09,0,0.09
11040,Reading Training,DS,11039,2007,Misc,11039,Benesse,11039,0.01,0,0.08,0,0.09
11041,Kawashima Ryuuta Kyouju Kanshuu Nouryoku Trainer Portable 2,PSP,11040,2006,Misc,11040,Sega,11040,0,0,0.09,0,0.09
11042,Bass Pro Shops: The Hunt,X360,11041,2010,Sports,11041,Griffin International,11041,0.08,0,0,0.01,0.09
11043,Rugby 2005,PS2,11042,2005,Sports,11042,Electronic Arts,11042,0.04,0.03,0,0.01,0.09
11044,Carnival Games: Wild West 3D,3DS,11043,2011,Misc,11043,Take-Two Interactive,11043,0.06,0.02,0,0.01,0.09
11045,Ochaken no Heya DS 2,DS,11044,2007,Simulation,11044,MTO,11044,0,0,0.09,0,0.09
11046,Ratchet & Clank Future: Quest for Booty,PS3,11045,2008,Platform,11045,Sony Computer Entertainment,11045,0.01,0.06,0,0.02,0.09
11047,V-Rally Edition 99,N64,11046,1998,Racing,11046,Infogrames,11046,0.07,0.02,0,0,0.09
11048,Saikyou Habu Shogi,N64,11047,1996,Misc,11047,Seta Corporation,11047,0,0,0.06,0.03,0.09
11049,Castlevania Dracula X,SNES,11048,1995,Platform,11048,Konami Digital Entertainment,11048,0.03,0.01,0.05,0,0.09
11050,Golden Nugget 64,N64,11049,1998,Misc,11049,Electronic Arts,11049,0.07,0.02,0,0,0.09
11051,Robotron 64,N64,11050,1998,Shooter,11050,GT Interactive,11050,0.07,0.02,0,0,0.09
11052,Batman Beyond: Return of the Joker,N64,11051,2000,Action,11051,Ubisoft,11051,0.07,0.02,0,0,0.09
11053,Inazuma Eleven 3,3DS,11052,2013,Role-Playing,11052,Nintendo,11052,0,0.08,0,0.01,0.09
11054,Ski-Doo Snowmobile Challenge,Wii,11053,2009,Racing,11053,Valcon Games,11053,0.08,0,0,0.01,0.09
11055,Naruto RPG 3: Rejiuu vs Konoha Shoutai,DS,11054,2006,Role-Playing,11054,Takara Tomy,11054,0,0,0.09,0,0.09
11056,Tunnel B1,PS,11055,1996,Action,11055,Ocean,11055,0.05,0.03,0,0.01,0.09
11057,2-in-1 Game Pack: Spider-Man & Spider-Man 2,GBA,11056,2005,Platform,11056,Activision,11056,0.06,0.02,0,0,0.09
11058,Winter Stars,PS3,11057,2011,Sports,11057,Deep Silver,11057,0.01,0.06,0,0.02,0.09
11059,Go Play: City Sports,Wii,11058,2009,Sports,11058,Majesco Entertainment,11058,0.08,0,0,0.01,0.09
11060,Porsche Challenge,PS,11059,1997,Racing,11059,Sony Computer Entertainment,11059,0.05,0.03,0,0.01,0.09
11061,Dragon Ball Z: Shin Butouden,SAT,11060,1995,Fighting,11060,Namco Bandai Games,11060,0,0,0.09,0,0.09
11062,Beowulf: The Game,PSP,11061,2007,Action,11061,Ubisoft,11061,0.08,0,0,0.01,0.09
11063,Super Robot Taisen MX Portable,PSP,11062,2005,Strategy,11062,Banpresto,11062,0,0,0.09,0,0.09
11064,Mimana Iyar Chronicle,PSP,11063,2009,Role-Playing,11063,GungHo,11063,0.07,0,0.01,0.01,0.09
11065,Detana TwinBee Yahho! Deluxe Pack,PS,11064,1995,Shooter,11064,Konami Digital Entertainment,11064,0,0,0.08,0.01,0.09
11066,Shin Ken to Mah? to Gakuenmono. Toki no Gakuen,PSP,11065,2012,Role-Playing,11065,Acquire,11065,0,0,0.09,0,0.09
11067,Super Robot Wars OG: The Moon Dwellers,PS4,11066,2016,Misc,11066,Namco Bandai Games,11066,0,0,0.09,0,0.09
11068,Uta no Prince-Sama: Music 2,PSP,11067,2013,Adventure,11067,Broccoli,11067,0,0,0.09,0,0.09
11069,Jambo! Safari Animal Rescue,Wii,11068,2009,Simulation,11068,Sega,11068,0.07,0.01,0,0.01,0.09
11070,Supreme Commander,X360,11069,2008,Strategy,11069,505 Games,11069,0.07,0.01,0,0.01,0.09
11071,"Saiyuuki: Kinkaku, Ginkaku no Inbou",DS,11070,2007,Role-Playing,11070,D3Publisher,11070,0,0,0.09,0,0.09
11072,Bleach: Heat the Soul 6,PSP,11071,2009,Fighting,11071,Sony Computer Entertainment,11071,0,0,0.09,0,0.09
11073,Roary the Racing Car,DS,11072,2009,Misc,11072,Avanquest,11072,0,0.08,0,0.01,0.09
11074,Ski and Shoot,Wii,11073,2008,Sports,11073,RTL,11073,0.04,0.04,0,0.01,0.09
11075,Mugen Keitai Disgaea,PS2,11074,2007,Role-Playing,11074,Tecmo Koei,11074,0,0,0.09,0,0.09
11076,Scrabble,PSP,11075,2009,Misc,11075,Electronic Arts,11075,0.08,0,0,0.01,0.09
11077,Samurai Warriors 4: Empires,PS4,11076,2015,Action,11076,Tecmo Koei,11076,0.02,0.01,0.05,0.01,0.09
11078,Action Man-Operation Extreme,PS,11077,N/A,Action,11077,N/A,11077,0.05,0.03,0,0.01,0.09
11079,Blazblue: Continuum Shift Extend,PS3,11078,2011,Fighting,11078,PQube,11078,0,0,0.09,0,0.09
11080,Tornado Outbreak,PS3,11079,2009,Action,11079,Konami Digital Entertainment,11079,0.08,0,0,0.01,0.09
11081,Mystic Heroes,GC,11080,2002,Action,11080,Tecmo Koei,11080,0.03,0.01,0.04,0,0.09
11082,Pachitte Chonmage Tatsujin 10: Pachinko Fuyu no Sonata,PS2,11081,2007,Misc,11081,Hackberry,11081,0,0,0.09,0,0.09
11083,Defender,XB,11082,2002,Misc,11082,Midway Games,11082,0.07,0.02,0,0,0.09
11084,The Sims 2: Apartment Life,PC,11083,2008,Simulation,11083,Electronic Arts,11083,0,0.07,0,0.02,0.09
11085,MLB Superstars,Wii,11084,2008,Sports,11084,Take-Two Interactive,11084,0.08,0,0,0.01,0.09
11086,Captain Tsubasa: Aratanaru Densetsu Joshou,PS,11085,2002,Sports,11085,Konami Digital Entertainment,11085,0,0,0.08,0.01,0.09
11087,Remington Super Slam Hunting: Alaska,Wii,11086,2011,Sports,11086,Mastiff,11086,0.08,0,0,0.01,0.09
11088,Blood: The Last Vampire (Joukan),PS2,11087,2000,Adventure,11087,Sony Computer Entertainment,11087,0,0,0.09,0,0.09
11089,Clockwork Knight,SAT,11088,1994,Platform,11088,Sega,11088,0,0,0.09,0,0.09
11090,MotoGP 14,X360,11089,2014,Racing,11089,Milestone S.r.l.,11089,0.04,0.04,0,0.01,0.09
11091,Freestyle Metal X,PS2,11090,2003,Racing,11090,Midway Games,11090,0.04,0.03,0,0.01,0.09
11092,Prinny: Can I Really Be the Hero?,PSP,11091,2008,Platform,11091,Tecmo Koei,11091,0.02,0.01,0.05,0.01,0.09
11093,Sidewinder Max,PS2,11092,2000,Simulation,11092,Asmik Ace Entertainment,11092,0,0,0.09,0,0.09
11094,The $1 Pyramid,Wii,11093,2011,Misc,11093,Ubisoft,11093,0.08,0,0,0.01,0.09
11095,Burnout Paradise: The Ultimate Box,PS3,11094,2009,Racing,11094,Electronic Arts,11094,0,0.06,0.01,0.02,0.09
11096,Kenka Banchou 2: Full Throttle,PS2,11095,2007,Action,11095,Spike,11095,0,0,0.09,0,0.09
11097,Zoids Assault,X360,11096,2007,Strategy,11096,Takara Tomy,11096,0.08,0,0,0.01,0.09
11098,Pro Yaky? Spirits 2014,PSP,11097,2014,Sports,11097,Konami Digital Entertainment,11097,0,0,0.09,0,0.09
11099,Dark Angel: Vampire Apocalypse,PS2,11098,2001,Role-Playing,11098,Metro 3D,11098,0.04,0.03,0,0.01,0.09
11100,The Mummy: Tomb of the Dragon Emperor,Wii,11099,2008,Action,11099,Vivendi Games,11099,0.08,0,0,0.01,0.09
11101,Spider-Man: Edge of Time,Wii,11100,2011,Action,11100,Activision,11100,0.06,0.02,0,0.01,0.09
11102,Momu-chan Diet Wii: Figurobics by Chon Dayon,Wii,11101,2010,Misc,11101,Hudson Soft,11101,0,0,0.09,0,0.09
11103,Karaoke Revolution Presents American Idol Encore 2,X360,11102,2008,Misc,11102,Konami Digital Entertainment,11102,0.08,0,0,0.01,0.09
11104,Atelier Totori: The Adventurer of Arland,PSV,11103,2012,Role-Playing,11103,Gust,11103,0,0,0.09,0,0.09
11105,Mad Dog McCree: Gunslinger Pack,Wii,11104,2009,Shooter,11104,Majesco Entertainment,11104,0.08,0,0,0.01,0.09
11106,No More Heroes: Red Zone,PS3,11105,2011,Action,11105,Marvelous Interactive,11105,0,0,0.09,0,0.09
11107,Game Hits!,DS,11106,2010,Misc,11106,Foreign Media Games,11106,0.07,0.01,0,0.01,0.09
11108,Bakugan: Rise of the Resistance,DS,11107,2011,Strategy,11107,Activision,11107,0.06,0.02,0,0.01,0.09
11109,Thomas & Friends: Hero of the Rails,DS,11108,2010,Misc,11108,Unknown,11108,0,0.07,0,0.01,0.09
11110,Super Puzzle Fighter II,GBA,11109,N/A,Puzzle,11109,Capcom,11109,0.06,0.02,0,0,0.09
11111,The Mummy: Tomb of the Dragon Emperor,DS,11110,2008,Action,11110,Vivendi Games,11110,0.08,0,0,0.01,0.09
11112,Battle Stadium D.O.N,GC,11111,2006,Fighting,11111,Namco Bandai Games,11111,0,0,0.09,0,0.09
11113,Deadliest Catch: Sea of Chaos,X360,11112,2010,Sports,11112,Crave Entertainment,11112,0.08,0,0,0.01,0.09
11114,Karaoke Revolution Presents American Idol Encore,PS3,11113,2008,Misc,11113,Konami Digital Entertainment,11113,0.08,0,0,0.01,0.09
11115,Crysis: Maximum Edition,PC,11114,2009,Shooter,11114,Electronic Arts,11114,0,0.07,0,0.02,0.09
11116,Crayon Shin-Chan Shokkugan! Densetsu o Yobu Omake Daiketsusen!!,DS,11115,2010,Action,11115,Namco Bandai Games,11115,0,0,0.09,0,0.09
11117,Wacky World of Sports,Wii,11116,2009,Sports,11116,Sega,11116,0.08,0,0,0.01,0.09
11118,Kurikin: Nano Island Story,DS,11117,2007,Role-Playing,11117,Nintendo,11117,0,0,0.09,0,0.09
11119,Transworld Snowboarding,XB,11118,2002,Sports,11118,Atari,11118,0.07,0.02,0,0,0.09
11120,NFL Blitz 20-02,GC,11119,2002,Sports,11119,Midway Games,11119,0.07,0.02,0,0,0.09
11121,Sniper Elite,XB,11120,2005,Shooter,11120,Ubisoft,11120,0.07,0.02,0,0,0.09
11122,Data East Arcade Classics,Wii,11121,2010,Misc,11121,Majesco Entertainment,11121,0.08,0,0,0.01,0.09
11123,World Soccer Winning Eleven 8 International,XB,11122,2004,Sports,11122,Konami Digital Entertainment,11122,0.07,0.02,0,0,0.09
11124,Test Drive: Eve of Destruction,XB,11123,2004,Racing,11123,Atari,11123,0.07,0.02,0,0,0.09
11125,Crimson Sea,XB,11124,2002,Action,11124,Tecmo Koei,11124,0.04,0.01,0.04,0,0.09
11126,Naruto Shippuden: Gekito Ninja Taisen! EX 2,Wii,11125,2007,Fighting,11125,Takara Tomy,11125,0,0,0.09,0,0.09
11127,The Weakest Link,PS,11126,2001,Misc,11126,Activision,11126,0.05,0.03,0,0.01,0.09
11128,Dreamer Series: Teacher,DS,11127,2009,Simulation,11127,Deep Silver,11127,0.08,0,0,0.01,0.09
11129,Lethal Enforcers,SNES,11128,1993,Shooter,11128,Konami Digital Entertainment,11128,0,0,0.09,0,0.09
11130,Knights in the Nightmare,DS,11129,2008,Role-Playing,11129,Sting,11129,0.06,0,0.02,0,0.09
11131,Romance of the Three Kingdoms XII,PS3,11130,2012,Strategy,11130,Tecmo Koei,11130,0,0,0.09,0,0.09
11132,El Tigre: The Adventures of Manny Rivera,DS,11131,2007,Platform,11131,THQ,11131,0.08,0,0,0.01,0.09
11133,Ikaruga,GC,11132,2003,Shooter,11132,Atari,11132,0.07,0.02,0,0,0.09
11134,Back to the Future: The Game,PS3,11133,2011,Adventure,11133,Telltale Games,11133,0.07,0.01,0,0.01,0.09
11135,Hyperdimension Neptunia Re;Birth 2,PSV,11134,2014,Action,11134,Idea Factory International,11134,0.05,0.02,0,0.02,0.09
11136,The Suffering: Ties That Bind,XB,11135,2005,Action,11135,Midway Games,11135,0.07,0.02,0,0,0.09
11137,Nobunaga's Ambition: Iron Triangle,PS2,11136,2006,Strategy,11136,Tecmo Koei,11136,0.04,0.03,0,0.01,0.09
11138,Little League World Series Baseball: Double Play,Wii,11137,2010,Sports,11137,Activision,11137,0.08,0,0,0.01,0.09
11139,Jikkyou Powerful Pro Yakyuu 2012,PSV,11138,2012,Action,11138,Konami Digital Entertainment,11138,0,0,0.09,0,0.09
11140,Harvest Moon: Boy & Girl,PSP,11139,2005,Simulation,11139,Marvelous Interactive,11139,0.08,0,0,0.01,0.09
11141,Mahjong Cub3D,3DS,11140,2011,Puzzle,11140,Sunsoft,11140,0.07,0,0.02,0,0.09
11142,F1 2016 (Codemasters),XOne,11141,2016,Racing,11141,Codemasters,11141,0.01,0.07,0,0.01,0.09
11143,Major League Baseball 2K12,PSP,11142,2012,Sports,11142,Take-Two Interactive,11142,0.08,0,0,0.01,0.09
11144,Happy Feet Two,Wii,11143,N/A,Action,11143,Warner Bros. Interactive Entertainment,11143,0.07,0.01,0,0.01,0.09
11145,Viewtiful Joe: Red Hot Rumble,PSP,11144,2006,Action,11144,Capcom,11144,0.08,0,0,0.01,0.09
11146,The Ant Bully,Wii,11145,2006,Platform,11145,Midway Games,11145,0.08,0,0,0.01,0.09
11147,MLB 2K9 Fantasy All-Stars,DS,11146,2009,Sports,11146,Take-Two Interactive,11146,0.08,0,0,0.01,0.09
11148,RollerCoaster Tycoon 3: Platinum,PC,11147,2005,Strategy,11147,Atari,11147,0.01,0.06,0,0.01,0.09
11149,Age of Mythology,PC,11148,2002,Strategy,11148,Microsoft Game Studios,11148,0.02,0.06,0,0.01,0.09
11150,Sengoku Basara 4: Sumeragi,PS3,11149,2015,Action,11149,Capcom,11149,0,0,0.09,0,0.09
11151,Shrek Smash n' Crash Racing,PSP,11150,2006,Racing,11150,Activision,11150,0.08,0,0,0.01,0.09
11152,The Smurfs 2,WiiU,11151,2013,Platform,11151,Ubisoft,11151,0.04,0.04,0,0.01,0.09
11153,Digimon World Re:Digitize Decode,3DS,11152,2013,Role-Playing,11152,Namco Bandai Games,11152,0,0,0.09,0,0.09
11154,The Bachelor: The Videogame,DS,11153,2010,Misc,11153,Warner Bros. Interactive Entertainment,11153,0.08,0,0,0.01,0.09
11155,Harvey Birdman: Attorney at Law,Wii,11154,2008,Adventure,11154,Capcom,11154,0.08,0,0,0.01,0.09
11156,Digimon World 4,GC,11155,2005,Role-Playing,11155,Namco Bandai Games,11155,0.07,0.02,0,0,0.09
11157,Resident Evil: Revelations 2,X360,11156,2015,Action,11156,Capcom,11156,0.04,0.04,0,0.01,0.09
11158,Jumper: Griffin's Story,Wii,11157,2008,Action,11157,Eidos Interactive,11157,0.08,0,0,0.01,0.09
11159,My Stop Smoking Coach: Allen Carr's EasyWay,DS,11158,2008,Misc,11158,Ubisoft,11158,0.07,0.01,0,0.01,0.09
11160,Star Wars: Empire at War,PC,11159,2006,Strategy,11159,LucasArts,11159,0.01,0.06,0,0.02,0.09
11161,Ford Racing 3,XB,11160,2004,Racing,11160,Take-Two Interactive,11160,0.07,0.02,0,0,0.09
11162,MLB SlugFest Loaded,XB,11161,2004,Sports,11161,Midway Games,11161,0.07,0.02,0,0,0.09
11163,Ty the Tasmanian Tiger 3: Night of the Quinkan,GC,11162,2005,Action,11162,Activision,11162,0.07,0.02,0,0,0.09
11164,Sotsugyou Crossworld,PS,11163,1996,Simulation,11163,Hearty Robin,11163,0,0,0.08,0.01,0.09
11165,R: Racing Evolution,XB,11164,2003,Racing,11164,Namco Bandai Games,11164,0.06,0.02,0,0,0.09
11166,Bionicle,GBA,11165,2003,Action,11165,THQ,11165,0.06,0.02,0,0,0.09
11167,Bomberman Land Touch!,DS,11166,2006,Puzzle,11166,Rising Star Games,11166,0.04,0,0.04,0,0.09
11168,Battle Fantasia,X360,11167,2008,Fighting,11167,505 Games,11167,0.07,0,0.01,0.01,0.09
11169,Lego Star Wars: The Force Awakens,WiiU,11168,2016,Action,11168,Warner Bros. Interactive Entertainment,11168,0.04,0.04,0,0.01,0.09
11170,Bleach GC: Tasogare Ni Mamieru Shinigami,GC,11169,2005,Fighting,11169,Sega,11169,0,0,0.08,0,0.09
11171,ShellShock 2: Blood Trails,X360,11170,2009,Shooter,11170,Eidos Interactive,11170,0.05,0.03,0,0.01,0.09
11172,F.E.A.R. Files,X360,11171,2007,Shooter,11171,Vivendi Games,11171,0.07,0.01,0,0.01,0.09
11173,SpongeBob: HeroPants,X360,11172,2015,Platform,11172,Activision,11172,0.08,0,0,0.01,0.09
11174,Team Elimination Games,Wii,11173,2009,Misc,11173,Ubisoft,11173,0.08,0,0,0.01,0.09
11175,Spectral Force 3,X360,11174,2006,Role-Playing,11174,Idea Factory,11174,0.08,0,0,0.01,0.09
11176,Chou Jigen Game Neptune Mk-II,PS3,11175,2011,Role-Playing,11175,Compile Heart,11175,0,0,0.09,0,0.09
11177,Bella Sara,DS,11176,2008,Misc,11176,Codemasters,11176,0.04,0.03,0,0.01,0.09
11178,Jikkyou Powerful Pro Yakyuu 2000 Ketteiban,PS,11177,2000,Sports,11177,Konami Digital Entertainment,11177,0,0,0.08,0.01,0.09
11179,Karaoke Revolution,XB,11178,2004,Misc,11178,Konami Digital Entertainment,11178,0.06,0.02,0,0,0.09
11180,Escape Dead Island,X360,11179,2014,Action,11179,Deep Silver,11179,0.03,0.05,0,0.01,0.09
11181,Red Faction: Armageddon,PC,11180,2011,Shooter,11180,THQ,11180,0.05,0.02,0,0.01,0.09
11182,Fire Pro Wrestling Returns,PS2,11181,2005,Sports,11181,505 Games,11181,0.04,0.03,0,0.01,0.09
11183,Brain Voyage,DS,11182,2008,Puzzle,11182,Eidos Interactive,11182,0.06,0.02,0,0.01,0.09
11184,Jimmy Neutron: Boy Genius,GC,11183,2002,Platform,11183,THQ,11183,0.07,0.02,0,0,0.09
11185,Adventure Time: Finn & Jake Investigations,PS4,11184,2015,Action,11184,Little Orbit,11184,0.03,0.04,0,0.01,0.09
11186,Derby Stallion,SAT,11185,1999,Sports,11185,ASCII Entertainment,11185,0,0,0.09,0,0.09
11187,Puss in Boots,PS3,11186,2011,Action,11186,THQ,11186,0.07,0.01,0,0.01,0.09
11188,PAC-MAN and the Ghostly Adventures,PS3,11187,2013,Platform,11187,Namco Bandai Games,11187,0.03,0.04,0,0.01,0.09
11189,Rollcage Stage II,PS,11188,2000,Racing,11188,Sony Computer Entertainment,11188,0.05,0.03,0,0.01,0.09
11190,Samurai Warriors 2: Xtreme Legends,PS2,11189,2007,Action,11189,Tecmo Koei,11189,0.04,0.03,0,0.01,0.09
11191,Karaoke Joysound Wii DX,Wii,11190,2009,Misc,11190,Hudson Soft,11190,0,0,0.09,0,0.09
11192,Sloane to MacHale no Nazo no Monogatari 2,DS,11191,2009,Puzzle,11191,Level 5,11191,0,0,0.09,0,0.09
11193,Tabi no Yubisashi Kaiwachou DS: DS Series 4 America,DS,11192,2006,Misc,11192,Nintendo,11192,0,0,0.09,0,0.09
11194,Invasion From Beyond,PS,11193,1998,Shooter,11193,GT Interactive,11193,0.05,0.03,0,0.01,0.09
11195,50 Cent: Bulletproof,PSP,11194,2006,Action,11194,Vivendi Games,11194,0.08,0,0,0.01,0.09
11196,Forgotten Realms: Demon Stone,XB,11195,2004,Action,11195,Atari,11195,0.06,0.02,0,0,0.09
11197,Counter-Strike: Source,PC,11196,2004,Shooter,11196,Vivendi Games,11196,0,0.07,0,0.02,0.09
11198,My Make-Up,DS,11197,2008,Misc,11197,Oxygen Interactive,11197,0.08,0,0,0.01,0.09
11199,Major League Baseball 2K7,PSP,11198,2007,Sports,11198,Take-Two Interactive,11198,0.08,0,0,0.01,0.09
11200,The Penguins of Madagascar: Dr. Blowhole Returns - Again!,Wii,11199,2011,Action,11199,THQ,11199,0.05,0.03,0,0.01,0.09
11201,LEGO Star Wars II: The Original Trilogy,GBA,11200,2006,Action,11200,LucasArts,11200,0.06,0.02,0,0,0.09
11202,Tim Burton's The Nightmare Before Christmas: Oogie's Revenge,XB,11201,2005,Adventure,11201,Disney Interactive Studios,11201,0.06,0.02,0,0,0.09
11203,Knights in the Nightmare,PSP,11202,2010,Role-Playing,11202,Atlus,11202,0.06,0,0.02,0.01,0.09
11204,Mahjong Master,N64,11203,1996,Misc,11203,Konami Digital Entertainment,11203,0,0,0.09,0,0.09
11205,Adventure Time: The Secret of the Nameless Kingdom,X360,11204,2014,Action,11204,Little Orbit,11204,0,0.08,0,0.01,0.09
11206,Royal Palace of White Sword and The City of Gentiles,XB,11205,2005,Role-Playing,11205,Take-Two Interactive,11205,0.06,0.02,0,0,0.09
11207,Midnight Play! Pack,DS,11206,2008,Misc,11206,Ubisoft,11206,0.08,0,0,0.01,0.09
11208,Top Gear Rally,GBA,11207,2003,Racing,11207,Kemco,11207,0.06,0.02,0,0,0.09
11209,Busy Scissors,Wii,11208,2010,Simulation,11208,Little Orbit,11208,0.08,0,0,0,0.09
11210,Knights Contract,PS3,11209,2011,Action,11209,Namco Bandai Games,11209,0.04,0.03,0,0.01,0.09
11211,Gray Matter,PC,11210,2011,Adventure,11210,DTP Entertainment,11210,0.02,0.05,0,0.01,0.09
11212,L: the proLogue to DEATH NOTE - Rasen no Wana,DS,11211,2008,Adventure,11211,Konami Digital Entertainment,11211,0,0,0.09,0,0.09
